# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 01:45:43 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,hostname,discoverymethod,disc_year,disc_facility,disc_telescope,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_lum,st_dens,rastr,ra,decstr,dec,sy_dist,sy_vmag
HAT-P-64 b,HAT-P-64,Transit,2021,HATNet,Multiple Telescopes,4.00723200,0.053870,19.089,184.34048,0.144000,0.101000,88.010,,6457.00,1.74,1.30,0.668,0.35000,04h35m53.85s,68.9743955,+02d25m52.58s,2.4312732,651.8970000,12.8550000
HAT-P-65 b,HAT-P-65,Transit,2016,HATNet,Canon 200mm f/1.8L,2.60544751,0.040420,18.058,176.07694,0.164000,0.304000,88.300,G2,5872.00,1.67,1.30,0.473,0.39700,21h03m37.32s,315.9054895,+11d59m21.72s,11.9893675,738.5190000,13.1210000
HAT-P-66 b,HAT-P-66,Transit,2016,HATNet,Canon 200mm f/1.8L,2.97208600,0.043630,17.822,248.86089,0.242000,0.090000,86.200,G0,6002.00,1.88,1.26,0.615,0.26900,10h02m17.43s,150.5726262,+53d57m02.97s,53.9508237,935.4560000,13.0140000
HAT-P-67 b,HAT-P-67,Transit,2017,HATNet,Canon 200mm f/1.8L,4.81010250,0.065050,23.371,108.06220,0.052000,0.000000,88.800,,6406.00,2.55,1.64,0.939,0.09809,17h06m26.57s,256.6107279,+44d46m36.79s,44.7768849,371.6860000,10.1060000
HAT-P-68 b,HAT-P-68,Transit,2020,HATNet,Canon 200mm f/1.8L,2.29840551,0.029960,12.016,230.10892,0.727000,0.041000,88.730,K,4508.00,0.67,0.68,-0.779,3.16500,07h53m55.96s,118.4831501,+23d56m17.59s,23.9382192,202.1520000,13.8020000
HAT-P-69 b,HAT-P-69,Transit,2019,HATNet,Canon 200mm f/1.8L,4.78694910,0.065550,18.786,1137.83140,1.020000,0.000000,87.190,,7394.00,1.93,1.65,1.000,0.36453,08h42m01.35s,130.5056385,+03d42m38.04s,3.7105662,341.2630000,9.7740000
HAT-P-7 b,HAT-P-7,Transit,2008,HATNet,Canon 200mm f/1.8L,2.20474000,0.036760,16.926,584.80720,0.712000,0.000000,83.110,,6389.00,2.00,1.56,0.814,0.27000,19h28m59.33s,292.2471900,+47d58m10.35s,47.9695429,341.0790000,10.4810000
HAT-P-70 b,HAT-P-70,Transit,2019,HATNet,Canon 200mm f/1.8L,2.74432452,0.047390,20.961,2154.88740,1.540000,0.000000,96.500,,8450.00,1.86,1.89,1.223,0.40362,04h58m12.56s,74.5523332,+09d59m52.73s,9.9979794,330.7390000,9.4700000
HAT-P-8 b,HAT-P-8,Transit,2008,HATNet,Canon 200mm f/1.8L,3.07634000,0.044960,15.693,406.82240,0.568000,0.000000,87.800,F6,6200.00,1.57,1.27,0.519,0.46000,22h52m09.96s,343.0414932,+35d26m49.84s,35.4471778,211.5530000,10.3580000
HAT-P-9 b,HAT-P-9,Transit,2008,HATNet,Canon 200mm f/1.8L,3.92281072,0.052870,15.614,238.05467,0.342000,0.084000,86.440,F7,6350.00,1.34,1.28,0.418,0.75500,07h20m40.44s,110.1685157,+37d08m26.14s,37.1405946,455.2030000,12.3440000
HATS-1 b,HATS-1,Transit,2012,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.44645900,0.044400,14.594,589.55000,1.030000,0.120000,85.600,,5870.00,1.04,0.99,0.041,2.18527,11h42m06.06s,175.5252399,-23d21m17.44s,-23.3548451,283.9710000,12.1550000
HATS-10 b,HATS-10,Transit,2015,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.31284600,0.044910,10.862,167.17858,0.700000,0.501000,87.790,,5880.00,1.10,1.10,0.117,1.15000,19h37m13.64s,294.3068385,-22d12m16.15s,-22.2044872,534.8890000,13.2020000
HATS-11 b,HATS-11,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.61918800,0.050700,18.030,263.79890,0.315000,0.340000,89.030,G0,6563.00,1.54,1.33,0.403,0.47900,19h17m36.18s,289.4007603,-22d23m24.03s,-22.3900092,944.6030000,14.0600000
HATS-12 b,HATS-12,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.14270200,0.044100,7.760,759.61370,1.120000,0.085000,82.270,F,6357.00,1.17,1.16,0.863,0.26900,19h16m48.58s,289.2024020,-19d21m21.32s,-19.3559227,746.1380000,12.8310000
HATS-13 b,HATS-13,Transit,2015,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.04404990,0.040570,13.585,172.58169,0.377000,0.181000,88.550,,5523.00,0.89,0.96,-0.321,1.93000,21h07m50.76s,316.9614798,-26d05m48.19s,-26.0967205,421.8550000,13.9110000
HATS-14 b,HATS-14,Transit,2015,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.76676410,0.038150,11.646,340.39593,1.191000,0.142000,88.830,,5346.00,0.93,0.97,-0.173,1.68200,20h52m51.71s,313.2154754,-25d41m14.55s,-25.6873756,513.0110000,14.0520000
HATS-15 b,HATS-15,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.74748753,0.027120,12.386,689.69110,1.970000,0.126000,87.130,G9 V,5311.00,0.92,0.87,-0.204,1.57000,20h44m22.08s,311.0920041,-19d26m15.10s,-19.4375266,1139.5500000,14.9090000
HATS-16 b,HATS-16,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.68650200,0.037440,14.572,1039.30410,1.860000,0.000000,83.530,G3 V,5738.00,1.24,0.97,0.173,0.72000,23h54m14.12s,358.5588439,-30d00m46.94s,-30.0130385,757.0440000,13.9570000
HATS-17 b,HATS-17,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,16.25461100,0.130800,8.709,425.25654,3.500000,0.029000,89.080,G V,5846.00,1.09,1.13,0.093,1.22000,12h48m45.50s,192.1895676,-47d36m49.24s,-47.6136789,400.3310000,12.4020000
HATS-18 b,HATS-18,Transit,2016,Multiple Observatories,Multiple Telescopes,0.83784000,0.017400,14.897,629.14449,1.116900,0.166000,85.290,G V,5600.00,1.02,1.04,-0.032,1.37000,11h35m49.78s,173.9574203,-29d09m21.83s,-29.1560639,624.3680000,14.1880000
HATS-2 b,HATS-2,Transit,2013,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.35413379,0.023170,12.576,435.42492,1.206840,0.290000,87.830,K,5227.00,0.88,0.90,-0.268,1.34600,11h46m57.32s,176.7388264,-22d33m46.83s,-22.5630097,341.9250000,13.5650000
HATS-22 b,HATS-22,Transit,2017,HATSouth,Multiple Telescopes,4.72281240,0.050250,10.682,870.85420,3.890000,0.079000,87.960,K V,4803.00,0.69,0.76,-0.646,3.28000,11h36m02.37s,174.0098693,-29d32m36.11s,-29.5433642,229.5180000,13.3970000
HATS-23 b,HATS-23,Transit,2017,HATSouth,Multiple Telescopes,2.16051560,0.033970,20.849,467.21010,0.290000,0.114000,81.020,G V,5780.00,1.20,1.12,0.155,0.91000,19h05m28.02s,286.3667500,-50d04m02.46s,-50.0673496,639.0040000,13.8400000
HATS-24 b,HATS-24,Transit,2017,HATSouth,Multiple Telescopes,1.34849780,0.023800,15.637,718.29580,1.030000,0.000000,85.970,F V,6125.00,1.12,1.07,0.190,1.05900,17h55m33.77s,268.8907069,-61d44m50.64s,-61.7474000,494.1820000,12.9150000
HATS-25 b,HATS-25,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.29864320,0.051630,14.123,194.82979,0.380000,0.176000,86.930,G,5715.00,1.11,0.99,0.068,1.03000,13h51m37.84s,207.9076746,-23d46m52.47s,-23.7812403,471.1580000,13.1720000
HATS-26 b,HATS-26,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.30238810,0.047350,19.616,206.58950,0.153000,0.245000,86.200,F,6071.00,2.04,1.30,0.704,0.21800,09h39m42.45s,144.9268593,-28d35m08.16s,-28.5856004,861.8430000,13.0060000
HATS-27 b,HATS-27,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.63703800,0.061100,16.814,168.44990,0.180000,0.581000,87.300,F,6438.00,1.74,1.42,0.669,0.37900,12h54m12.59s,193.5524603,-46d35m15.78s,-46.5877159,816.9880000,12.7820000
HATS-28 b,HATS-28,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.18107810,0.041310,13.384,213.58176,0.480000,0.202000,86.170,G,5498.00,0.92,0.93,-0.157,1.67000,18h57m35.94s,284.3997616,-49d08m18.65s,-49.1385126,535.3830000,13.9810000
HATS-29 b,HATS-29,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.60587490,0.054750,14.022,207.54299,0.411000,0.158000,87.370,G,5670.00,1.07,1.03,0.029,1.17000,19h00m23.16s,285.0965172,-54d53m36.03s,-54.8933408,353.8910000,12.6200000
HATS-3 b,HATS-3,Transit,2013,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.54785100,0.048500,15.480,340.38200,0.510000,0.000000,86.200,F,6351.00,1.40,1.21,0.456,0.62000,20h49m49.80s,312.4574879,-24d25m43.30s,-24.4286938,411.2110000,12.4330000
HATS-30 b,HATS-30,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.17435160,0.043540,13.171,224.38798,0.543000,0.096000,86.840,G,5943.00,1.06,1.09,0.097,1.29000,00h22m28.45s,5.6185250,-59d56m33.32s,-59.9425892,342.1400000,12.2830000
HATS-31 b,HATS-31,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.37796000,0.047800,18.383,279.69040,0.243000,0.233000,85.000,,6050.00,1.87,1.28,0.619,0.27500,12h46m48.68s,191.7028214,-24d25m38.60s,-24.4273897,773.9740000,13.3150000
HATS-32 b,HATS-32,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.81265480,0.040240,14.000,292.40360,0.580000,0.471000,87.100,,5700.00,1.10,1.10,0.057,1.17000,23h04m18.02s,346.0750861,-21d16m19.26s,-21.2720168,745.1160000,14.3860000
HATS-33 b,HATS-33,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.54955510,0.037270,13.787,378.85336,0.790000,0.080000,87.620,,5659.00,1.02,1.06,-0.018,1.40000,19h38m32.09s,294.6336944,-55d19m48.97s,-55.3302692,248.4600000,11.9100000
HATS-34 b,HATS-34,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.10616070,0.031660,16.029,299.07803,0.400000,0.108000,82.280,,5380.00,0.98,0.96,-0.140,1.44000,00h03m05.88s,0.7744866,-62d28m09.54s,-62.4693167,508.8420000,13.8570000
HATS-35 b,HATS-35,Transit,2016,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.82099930,0.031990,16.410,388.38826,0.484000,0.306000,86.900,,6300.00,1.43,1.32,0.465,0.62800,19h46m45.23s,296.6884420,-63d33m56.34s,-63.5656488,514.5550000,12.6090000
HATS-36 b,HATS-36,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.17518600,0.052300,12.920,1022.14128,2.120000,0.105000,87.610,G0 V,5950.00,1.10,1.10,0.215,1.19000,19h25m54.89s,291.4787013,-23d12m10.15s,-23.2028183,856.4360000,14.3640000
HATS-37 A b,HATS-37 A,Transit,2020,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.33153660,0.049130,6.793,31.46517,0.550000,0.000000,89.330,,5326.00,0.88,0.84,-0.256,0.86724,13h19m12.44s,199.8018300,-22d59m12.64s,-22.9868431,211.8960000,12.3410000
HATS-38 b,HATS-38,Transit,2020,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.37502100,0.050360,6.882,23.51942,0.403000,0.000000,87.210,,5732.00,1.10,0.89,0.072,1.02548,10h17m05.05s,154.2710615,-25d16m34.67s,-25.2762982,343.5250000,11.9670000
HATS-39 b,HATS-39,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.57763480,0.060070,17.598,200.23290,0.202000,0.275000,84.980,,6572.00,1.62,1.38,0.640,0.45700,07h29m40.61s,112.4192251,-29d56m16.50s,-29.9379163,878.5210000,12.7450000
HATS-4 b,HATS-4,Transit,2014,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.51672900,0.036200,11.433,420.47100,1.550000,0.013000,88.500,G,5403.00,0.93,1.00,-0.187,1.35215,06h16m26.90s,94.1120914,-22d32m48.78s,-22.5468824,416.4590000,13.5160000
HATS-40 b,HATS-40,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.26427360,0.049970,17.710,505.34970,0.490000,0.312000,85.800,,6460.00,2.26,1.56,0.903,0.18900,06h42m17.10s,100.5712467,-29d46m36.41s,-29.7767800,1342.2900000,13.4780000
HATS-41 b,HATS-41,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.19364900,0.058300,14.908,3082.95100,5.100000,0.380000,80.400,,6424.00,1.71,1.50,0.653,0.42000,06h54m04.17s,103.5173558,-27d03m01.50s,-27.0504156,737.6680000,12.6780000
HATS-42 b,HATS-42,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.29210200,0.036890,15.693,597.52040,0.830000,0.229000,85.100,,6060.00,1.48,1.27,0.425,0.55000,07h13m48.58s,108.4523991,-33d26m14.45s,-33.4373462,800.3770000,13.6820000
HATS-43 b,HATS-43,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.38884970,0.049440,13.227,82.95363,0.191000,0.173000,89.240,,5099.00,0.81,0.84,-0.398,2.18000,05h22m09.18s,80.5382418,-30d58m14.94s,-30.9708179,362.2730000,13.5620000
HATS-44 b,HATS-44,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.74390040,0.036490,11.960,177.98480,0.560000,0.279000,84.650,,5080.00,0.85,0.86,-0.398,1.98000,05h37m18.42s,84.3267559,-27d58m21.27s,-27.9725758,446.0350000,14.3970000
HATS-45 b,HATS-45,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.18762440,0.055110,14.415,222.48100,0.410000,0.240000,85.610,,6450.00,1.32,1.27,0.425,0.79000,06h47m58.62s,101.9942455,-21d54m38.56s,-21.9107112,772.1100000,13.3250000
HATS-46 b,HATS-46,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.74237290,0.053670,10.122,54.98459,0.280000,0.559000,87.320,,5495.00,0.85,0.92,-0.230,2.10000,00h26m48.63s,6.7026401,-56d18m57.97s,-56.3161021,453.8080000,13.7830000
HATS-47 b,HATS-47,Transit,2020,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.92280380,0.042690,12.520,117.27927,0.331000,0.088000,87.080,,4512.00,0.66,0.67,-0.796,3.36000,19h09m56.26s,287.4844021,-49d39m53.79s,-49.6649424,300.6700000,14.6020000
HATS-48 A b,HATS-48 A,Transit,2020,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.13166660,0.037690,8.967,77.23269,0.589000,0.162000,89.580,,4546.00,0.72,0.73,-0.709,2.80400,19h14m41.28s,288.6720048,-59d34m45.66s,-59.5793505,263.6090000,14.2260000
HATS-49 b,HATS-49,Transit,2020,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.14804670,0.045150,8.575,112.19399,0.986000,0.071000,88.270,,4405.00,0.70,0.71,-0.785,2.96100,00h26m27.26s,6.6135927,-56d20m39.41s,-56.3442798,324.4130000,14.9880000
HATS-5 b,HATS-5,Transit,2014,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.76338700,0.054200,10.223,75.32300,0.390000,0.019000,89.300,G,5304.00,0.87,0.94,-0.268,1.89070,04h28m53.48s,67.2228465,-21d28m55.40s,-21.4820568,246.3840000,12.5980000
HATS-50 b,HATS-50,Transit,2017,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.82970150,0.050460,12.666,123.95370,0.330000,0.516000,87.540,,5990.00,1.12,1.17,0.143,1.19000,20h01m42.74s,300.4280761,-26d04m39.23s,-26.0775640,756.7420000,14.0450000
HATS-51 b,HATS-51,Transit,2017,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.34887020,0.046390,15.805,244.09344,0.340000,0.330000,87.100,,5758.00,1.44,1.19,0.310,0.56000,06h51m23.38s,102.8474248,-29d03m31.16s,-29.0586551,389.5700000,12.5250000
HATS-52 b,HATS-52,Transit,2017,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.36665436,0.024980,15.491,711.93920,1.060000,0.246000,84.700,,6010.00,1.05,1.11,0.068,1.37000,09h20m21.02s,140.0875894,-31d16m09.16s,-31.2692116,555.1340000,13.8440000
HATS-53 b,HATS-53,Transit,2017,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.85377680,0.047530,15.020,189.10885,0.303000,0.330000,88.780,,5644.00,1.10,0.96,0.045,1.02700,11h46m30.80s,176.6283230,-33d51m36.28s,-33.8600764,585.7700000,13.9440000
HATS-54 b,HATS-54,Transit,2019,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.54417650,0.037000,11.377,239.32479,0.770000,0.000000,83.670,G6 V,5621.00,1.23,1.05,0.115,0.79500,13h22m32.37s,200.6348641,-44d41m19.82s,-44.6888393,748.5850000,13.9370000
HATS-55 b,HATS-55,Transit,2019,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.20420010,0.054120,14.022,292.72143,0.587000,0.092000,86.320,,6214.00,1.13,1.20,0.229,1.17900,07h37m08.01s,114.2833819,-32d45m19.51s,-32.7554188,609.8380000,13.5250000
HATS-56 b,HATS-56,Transit,2019,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.32479900,0.060430,18.921,191.33366,0.155000,0.019000,83.290,,6536.00,2.20,1.57,0.898,0.20790,12h00m39.62s,180.1650720,-45d47m58.04s,-45.7994559,564.4090000,11.4770000
HATS-57 b,HATS-57,Transit,2019,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.35062100,0.034930,12.767,1000.21101,2.650000,0.028000,87.880,,5587.00,0.96,1.03,-0.094,1.63300,04h03m47.59s,60.9482779,-19d03m24.55s,-19.0568182,279.4850000,12.3330000
HATS-58 A b,HATS-58 A,Transit,2019,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.21808960,0.057980,12.274,327.36490,0.960000,0.168000,85.690,,7175.00,1.43,1.46,0.689,0.70200,12h27m08.95s,186.7873036,-48d58m42.28s,-48.9784105,403.5910000,11.5720000
HATS-59 b,HATS-59,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,5.41608100,0.061120,12.621,256.17098,0.700000,0.129000,88.100,,5670.00,1.04,1.04,-0.004,1.31000,11h21m17.84s,170.3243250,-22d23m17.44s,-22.3881770,642.8840000,14.0330000
HATS-59 c,HATS-59,Radial Velocity,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,1422.00000000,2.504000,12.300,4036.44100,11.900000,0.083000,,,5670.00,1.04,1.04,-0.004,1.31000,11h21m17.84s,170.3243250,-22d23m17.44s,-22.3881770,642.8840000,14.0330000
HATS-6 b,HATS-6,Transit,2015,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.32527250,0.036230,11.187,101.38777,0.399000,0.000000,88.210,M1 V,3724.00,0.57,0.57,-1.100,4.36000,05h52m35.23s,88.1468079,-19d01m53.86s,-19.0316268,169.3180000,15.0440000
HATS-60 b,HATS-60,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.56082900,0.047080,12.924,210.40346,0.537000,0.191000,86.280,,5688.00,1.46,1.10,0.300,0.49600,22h45m27.37s,341.3640336,-14d59m30.39s,-14.9917747,486.4740000,12.6620000
HATS-61 b,HATS-61,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,7.81795300,0.079080,13.395,1080.62200,2.470000,0.092000,87.150,,5542.00,1.66,1.08,0.369,0.33000,04h06m37.87s,61.6578005,-25d20m58.80s,-25.3496674,679.7610000,13.3520000
HATS-62 b,HATS-62,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.27688370,0.041630,11.825,56.89157,0.076000,0.298000,87.920,,5416.00,0.93,0.90,-0.173,1.55600,20h49m47.83s,312.4493079,-24d18m12.62s,-24.3035060,523.0670000,14.1710000
HATS-63 b,HATS-63,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.05665270,0.040260,13.529,305.11680,0.670000,0.136000,84.860,,5627.00,1.07,0.93,0.012,1.07100,04h29m40.46s,67.4185820,-28d11m49.97s,-28.1972149,623.2320000,13.9920000
HATS-64 b,HATS-64,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,4.90889700,0.065620,18.820,305.11680,0.245000,0.151000,87.240,,6554.00,2.11,1.56,0.867,0.23400,09h37m09.03s,144.2876092,-29d48m01.60s,-29.8004440,1080.1500000,13.0450000
HATS-65 b,HATS-65,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.10516100,0.044970,16.825,260.93843,0.300000,0.062000,84.820,,6277.00,1.31,1.26,0.377,0.78800,19h31m45.55s,292.9397825,-26d44m24.73s,-26.7402021,493.3200000,12.6790000
HATS-66 b,HATS-66,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.14143910,0.047140,15.816,1694.03390,2.340000,0.064000,87.060,,6626.00,1.84,1.41,0.767,0.31800,06h45m34.75s,101.3948048,-33d52m54.09s,-33.8816918,1477.9800000,14.2830000
HATS-67 b,HATS-67,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.60917880,0.030320,18.887,460.85350,0.374000,0.057000,79.030,,6594.00,1.44,1.44,0.547,0.67700,12h00m50.11s,180.2087883,-46d08m11.11s,-46.1364201,960.1090000,13.6980000
HATS-68 b,HATS-68,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.58622020,0.050710,13.809,410.00070,0.856000,0.036000,83.210,,6147.00,1.75,1.35,0.592,0.35600,01h00m01.46s,15.0060770,-58d54m17.01s,-58.9047242,603.9550000,12.3120000
HATS-69 b,HATS-69,Transit,2018,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.22525770,0.032110,10.593,183.38791,0.460000,0.519000,88.490,,5137.00,0.88,0.89,-0.318,1.85400,19h17m11.38s,289.2974275,-60d53m30.34s,-60.8917599,414.5370000,14.0740000
HATS-7 b,HATS-7,Transit,2015,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.18531500,0.040120,6.311,38.13960,0.830000,0.170000,87.920,K2,4985.00,0.82,0.85,-0.434,2.22000,13h55m25.62s,208.8567465,-21d12m28.29s,-21.2078587,240.7070000,13.3470000
HATS-70 b,HATS-70,Transit,2019,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.88823780,0.036320,15.513,4100.00700,6.640000,0.180000,86.700,,7930.00,1.88,1.78,1.079,0.31459,07h16m25.09s,109.1045212,-31d14m39.82s,-31.2443947,1458.8300000,12.2270000
HATS-71 b,HATS-71,Transit,2020,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.79552020,0.037450,11.478,117.59710,0.420000,0.000000,88.820,M3 V,3405.00,0.48,0.49,-1.560,6.26000,01h02m12.45s,15.5518893,-61d45m22.08s,-61.7561333,140.2250000,16.4370000
HATS-72 b,HATS-72,Transit,2020,HATSouth,0.18 m Takahashi Epsilon Astrograph,7.32794740,0.066517,8.097,39.85588,0.411000,0.013000,89.560,,4656.10,0.72,0.73,-0.659,2.74300,22h36m06.20s,339.0258401,-17d00m01.10s,-17.0003046,127.5890000,12.3240000
HATS-74 A b,HATS-74 A,Transit,2021,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.73185606,0.023840,11.568,464.02947,1.640000,0.044000,87.390,,3776.90,0.58,0.60,-1.216,4.43000,11h24m03.55s,171.0147921,-19d33m25.05s,-19.5569588,299.3890000,17.2600000
HATS-75 b,HATS-75,Transit,2021,HATSouth,0.18 m Takahashi Epsilon Astrograph,2.78865560,0.032742,9.909,156.05375,0.878000,0.064000,88.070,,3790.40,0.58,0.60,-1.197,4.23900,04h03m47.85s,60.9493919,-25d24m32.12s,-25.4089214,194.9640000,15.6890000
HATS-76 b,HATS-76,Transit,2021,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.94164230,0.026580,12.094,835.57088,2.580000,0.062000,88.240,,4016.00,0.63,0.66,-1.038,3.80000,04h41m21.54s,70.3397665,-32d19m13.50s,-32.3204175,385.6890000,16.6800000
HATS-77 b,HATS-77,Transit,2021,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.08762620,0.036070,13.058,436.69623,1.077000,0.045000,88.440,,4071.00,0.64,0.66,-0.992,3.48000,09h59m17.68s,149.8236672,-27d23m34.14s,-27.3928174,436.1760000,16.1950000
HATS-8 b,HATS-8,Transit,2015,HATSouth,0.18 m Takahashi Epsilon Astrograph,3.58389300,0.046670,9.785,43.86054,0.259000,0.376000,87.800,,5679.00,1.09,1.06,-0.025,1.15000,19h39m46.01s,294.9416887,-25d44m54.12s,-25.7483655,794.6370000,14.5120000
HATS-9 b,HATS-9,Transit,2015,HATSouth,0.18 m Takahashi Epsilon Astrograph,1.91529100,0.031200,13.850,266.02371,0.626000,0.075000,88.940,,5599.00,1.56,1.10,0.312,0.45100,19h23m14.44s,290.8101704,-20d09m58.96s,-20.1663771,638.7000000,13.2560000
HD 100546 b,HD 100546,Imaging,2014,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,,53.000000,77.342,2701.54146,0.032100,,,B9 Vne,10500.00,1.85,2.40,1.500,0.58953,11h33m25.32s,173.3555116,-70d11m41.24s,-70.1947897,109.6770000,6.6900000
HD 100655 b,HD 100655,Radial Velocity,2011,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,157.57001000,0.680000,13.500,511.70630,1.140000,0.090000,,G9 III,4891.00,10.06,2.28,1.633,,11h35m03.69s,173.7653631,+20d26m29.55s,20.4415410,137.1780000,6.4421000
HD 100777 b,HD 100777,Radial Velocity,2007,La Silla Observatory,3.6 m ESO Telescope,383.00000000,1.060000,13.700,390.92894,0.835000,0.380000,90.000,G8 V,5533.00,1.04,1.08,0.021,1.15933,11h35m51.51s,173.9646303,-04d45m19.95s,-4.7555425,49.5336000,8.4200000
HD 10180 c,HD 10180,Radial Velocity,2010,La Silla Observatory,3.6 m ESO Telescope,5.75969000,0.064120,3.680,13.10000,1.440000,0.073000,90.000,G1 V,5911.00,1.11,1.06,0.173,0.92213,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.9607000,7.3300000
